Hostname, Application Class, Instance, Parameter, Thresholds, Alarm Email, Warning Email, Blackout Period
COLORADO,NT_CPU,CPU_0,CPUprcrPrivTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_CPU,CPU_0,CPUprcrProcessorTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_CPU,CPU_0,CPUprcrUserTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_CPU,CPU_1,CPUprcrPrivTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_CPU,CPU_1,CPUprcrProcessorTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_CPU,CPU_1,CPUprcrUserTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_CPU,CPU__Total,CPUprcrPrivTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_CPU,CPU__Total,CPUprcrProcessorTimePercent,ALARM if value is between 99 and 100 after 60 cycles <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_CPU,CPU__Total,CPUprcrUserTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_EVINSTS,NT_EV_APPLICATION_FAILURE_203,ELMInformation,ALARM if value is between 1 and 4000 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_EVINSTS,NT_EV_APPLICATION_JOB_FAILURE_17052,ELMError,ALARM if value is between 1 and 4000 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_EVINSTS,NT_EV_APPLICATION_JOB_FAILURE_17052,ELMErrorNotification,ALARM if value is between 1 and 4000 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_EVINSTS,NT_EV_APPLICATION_JOB_FAILURE_208,ELMWarning,ALARM if value is between 1 and 4000 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_EVINSTS,NT_EV_APPLICATION_JOB_FAILURE_208,ELMWarningNotification,WARNING if value is between 1 and 4000 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_EVINSTS,NT_EV_APPLICATION_PERC_EVENT_MONITORING,ELMError,ALARM if value is between 1 and 4000 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_EVINSTS,NT_EV_APPLICATION_PERC_EVENT_MONITORING,ELMWarning,WARNING if value is between 1 and 500 <BR>ALARM if value is between 500 and 4000 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_EVINSTS,NT_EV_SYSTEM_ADV_OPENMANAGE,ELMError,ALARM if value is between 1 and 4000 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_EVINSTS,NT_EV_SYSTEM_PERC_EVENT_MONITORING,ELMError,ALARM if value is between 1 and 4000 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_EVINSTS,NT_EV_SYSTEM_PERC_EVENT_MONITORING,ELMWarning,WARNING if value is between 1 and 500 <BR>ALARM if value is between 500 and 4000 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_HEALTH,NT_HEALTH,DiskUsage,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_HEALTH,NT_HEALTH,EventLogErrors,ALARM if value is between 1 and 4000 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_HEALTH,NT_HEALTH,MemoryUsage,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 80 and 90 after 5 cycles <BR>ALARM if value is between 90 and 100 after 5 cycles <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_HEALTH,NT_HEALTH,ProcessorUtilization,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 80 and 90 after 5 cycles <BR>ALARM if value is between 90 and 100 after 5 cycles <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_HEALTH,NT_HEALTH,ResourceContention,ALARM if value is equal to 1 after 5 cycles <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_HEALTH,NT_HEALTH,SystemPaging,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 80 and 90 after 5 cycles <BR>ALARM if value is between 90 and 100 after 5 cycles <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_JOBS,winlogon_job_0_16fe58,JobPercentActProcessLimit,WARNING if value is between 80 and 101 <BR>ALARM if value is between 101 and 120 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_JOBS,winlogon_job_0_16fe58,JobPercentMemoryLimit,WARNING if value is between 80 and 90 <BR>ALARM if value is between 90 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_JOBS,winlogon_job_0_16fe58,JobPercentUserTimeLimit,WARNING if value is between 80 and 90 <BR>ALARM if value is between 90 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_JOBS,winlogon_job_0_16fe58,JobProcessorTimePercent,WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_JOBS,winlogon_job_0_16fe58,JobRulesChanged,ALARM if value is between 1 and 12 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_JOBS,winlogon_job_0_16fe58,JobUserTimePercent,WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_JOBS,_total,JobPercentActProcessLimit,WARNING if value is between 80 and 101 <BR>ALARM if value is between 101 and 120 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_JOBS,_total,JobPercentMemoryLimit,WARNING if value is between 80 and 90 <BR>ALARM if value is between 90 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_JOBS,_total,JobPercentUserTimeLimit,WARNING if value is between 80 and 90 <BR>ALARM if value is between 90 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_JOBS,_total,JobProcessorTimePercent,WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_JOBS,_total,JobRulesChanged,ALARM if value is between 1 and 12 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_JOBS,_total,JobUserTimePercent,WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_JOBS_PROCESS,jobprocess_logon.scr__s_Winlogon_Job_0-16fe58_1,PROCPercentMemoryLimit,WARNING if value is between 80 and 90 <BR>ALARM if value is between 90 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_JOBS_PROCESS,jobprocess_logon.scr__s_Winlogon_Job_0-16fe58_1,PROCPercentUserTimeLImit,WARNING if value is between 80 and 90 <BR>ALARM if value is between 90 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_JOBS_PROCESS,jobprocess_logon.scr__s_Winlogon_Job_0-16fe58_1,PROCPrivTimePercent,WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_JOBS_PROCESS,jobprocess_logon.scr__s_Winlogon_Job_0-16fe58_1,PROCProcessorTimePercent,WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_JOBS_PROCESS,jobprocess_logon.scr__s_Winlogon_Job_0-16fe58_1,PROCStatus,WARNING if value is between 1 and 3 <BR>ALARM if value is between 3 and 7 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_JOBS_PROCESS,jobprocess_logon.scr__s_Winlogon_Job_0-16fe58_1,PROCUserTimePercent,WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_LOGICAL_DISKS,C:,LDldDiskTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 60 and 69 <BR>ALARM if value is between 69 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_LOGICAL_DISKS,C:,LDldFreeMegabytes,ALARM if value is between 0 and 2 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_LOGICAL_DISKS,C:,LDldIdleTimePercent,ALARM if value is between 0 and 10 <BR>WARNING if value is between 10 and 20 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_LOGICAL_DISKS,D:,LDldDiskTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 60 and 69 <BR>ALARM if value is between 69 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_LOGICAL_DISKS,D:,LDldFreeMegabytes,ALARM if value is between 0 and 2 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_LOGICAL_DISKS,D:,LDldIdleTimePercent,ALARM if value is between 0 and 10 <BR>WARNING if value is between 10 and 20 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_LOGICAL_DISKS,_Total,LDldDiskTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 60 and 69 <BR>ALARM if value is between 69 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_LOGICAL_DISKS,_Total,LDldFreeMegabytes,ALARM if value is between 0 and 2 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_LOGICAL_DISKS,_Total,LDldIdleTimePercent,ALARM if value is between 0 and 10 <BR>WARNING if value is between 10 and 20 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_MEMORY,NT_MEMORY,MEMmemAvailableBytes,ALARM if value is between 0 and 2 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_MEMORY,NT_MEMORY,MEMmemPagesPerSec,WARNING if value is between 500 and 1410065407 after 2 cycles <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_NTFS_QUOTA,C:BUILTINAdministrators,LDQuotaPercentageUsed,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 70 and 80 <BR>ALARM if value is between 80 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_NTFS_QUOTA,D:BUILTINAdministrators,LDQuotaPercentageUsed,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 70 and 80 <BR>ALARM if value is between 80 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PAGEFILE,C__pagefile_sys,PAGEpgUsagePercent,ALARM if value is above 100 or below 0 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PAGEFILE,D__pagefile_sys,PAGEpgUsagePercent,ALARM if value is above 100 or below 0 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PAGEFILE,_Total,PAGEpgUsagePercentTotal,<BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PHYSICAL_DISKS,DISK_0,PDpdDiskQueueLength,WARNING if value is between 3 and 999999 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PHYSICAL_DISKS,DISK_0,PDpdDiskTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PHYSICAL_DISKS,DISK_1,PDpdDiskQueueLength,WARNING if value is between 3 and 999999 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PHYSICAL_DISKS,DISK_1,PDpdDiskTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PHYSICAL_DISKS,DISK_2,PDpdDiskQueueLength,WARNING if value is between 3 and 999999 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PHYSICAL_DISKS,DISK_2,PDpdDiskTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PHYSICAL_DISKS,DISK_3,PDpdDiskQueueLength,WARNING if value is between 3 and 999999 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PHYSICAL_DISKS,DISK_3,PDpdDiskTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PHYSICAL_DISKS,DISK_4,PDpdDiskQueueLength,WARNING if value is between 3 and 999999 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PHYSICAL_DISKS,DISK_4,PDpdDiskTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PHYSICAL_DISKS,DISK_5,PDpdDiskQueueLength,WARNING if value is between 3 and 999999 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PHYSICAL_DISKS,DISK_5,PDpdDiskTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PHYSICAL_DISKS,DISK_6,PDpdDiskQueueLength,WARNING if value is between 3 and 999999 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PHYSICAL_DISKS,DISK_6,PDpdDiskTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PHYSICAL_DISKS,DISK__Total,PDpdDiskQueueLength,WARNING if value is between 3 and 999999 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PHYSICAL_DISKS,DISK__Total,PDpdDiskTimePercent,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PROCESS,NoDisplay,PROCDown,ALARM if value is equal to 1 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PROCESS,NoDisplay,PROCPrivTimePercent,<BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PROCESS,NoDisplay,PROCProcessorTimePercent,<BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PROCESS,NoDisplay,PROCRunning,ALARM if value is between 1 and 2 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PROCESS,NoDisplay,PROCStatus,ALARM if value is between 1 and 2 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_PROCESS,NoDisplay,PROCUserTimePercent,<BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_SERVICES,Norton_AntiVirus_Server,ServiceStatus,WARNING if value is between 1 and 5 <BR>ALARM if value is between 5 and 12 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,NT_SERVICES,PatrolAgent,ServiceStatus,WARNING if value is between 1 and 5 <BR>ALARM if value is between 5 and 12 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
COLORADO,PATROL_NT,PATROL_NT,PAWorkRateExecsMin,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 50 and 60 <BR>ALARM if value is between 60 and 100 <BR>Cycle time is 5 minutes,,, 00:00--00:00<br>
CONNECTICUT,AS_EVENTSPRING,EVENTSPRING,AgentLoginDenied,ALARM if value is not equal to 0 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,AS_EVENTSPRING,EVENTSPRING,AlertTest,WARNING if value is between 1 and 50 <BR>ALARM if value is between 51 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,AS_EVENTSPRING,EVENTSPRING,RefreshParamSettings,ALARM if value is above 1000 or below 0 <BR>Cycle time is 1.58 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_AVAILABILITY,connecticut,ARATest,WARNING if value is above 100 or below 0 <BR><BR>ALARM if value is between 50 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_AVAILABILITY,connecticut,BlockerProcs,ALARM if value is between 1 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_AVAILABILITY,connecticut,ErrorLogUpdates,ALARM if value is not equal to 0 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_AVAILABILITY,connecticut,NumBlockedProcesses,ALARM if value is above 15 or below 0 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_AVAILABILITY,connecticut,SQLAgentJobFailures,ALARM if value is not equal to 0 <BR>Cycle time is 15 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_AVAILABILITY,connecticut,SQLServerStatus,ALARM if value is equal to 1 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_AVAILABILITY,connecticut,SuspectDatabases,ALARM if value is equal to 1 <BR>Cycle time is 2 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_CAPACITY,connecticut,ConnectionsRemaining,ALARM if value is between 0 and 2 <BR>WARNING if value is between 3 and 4 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_CAPACITY,connecticut,IdleProcs,ALARM if value is between 1 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_COLLECTORS,connecticut,CheckConfiguration,ALARM if value is not equal to 0 <BR>Cycle time is 5 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_COLLECTORS,connecticut,DbSpaceColl,ALARM if value is not equal to 0 <BR>Cycle time is 5 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_COLLECTORS,connecticut,DbStructureColl,ALARM if value is not equal to 0 <BR>Cycle time is 5 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_COLLECTORS,connecticut,ErrorLogColl,ALARM if value is not equal to 0 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_COLLECTORS,connecticut,LogSpaceColl,ALARM if value is not equal to 0 <BR>Cycle time is 24 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_COLLECTORS,connecticut,MonProbUsers,ALARM if value is not equal to 0 <BR>Cycle time is 5.5 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_COLLECTORS,connecticut,ObjectSizeColl,ALARM if value is not equal to 0 <BR>Cycle time is 240 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_COLLECTORS,connecticut,ProcessColl,ALARM if value is not equal to 0 <BR>Cycle time is 5 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_COLLECTORS,connecticut,ResponseColl,ALARM if value is not equal to 0 <BR>Cycle time is 10 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_CUSTOM,connecticut,AutoCloseStatus,ALARM if value is between 1 and 100 <BR>Cycle time is 5 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_CUSTOM,connecticut,AutoCreateStatus,ALARM if value is between 1 and 100 <BR>Cycle time is 5 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_CUSTOM,connecticut,AutoShrinkStatus,ALARM if value is between 1 and 100 <BR>Cycle time is 5 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_CUSTOM,connecticut,AutoUpdateStatus,ALARM if value is between 1 and 100 <BR>Cycle time is 5 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_CUSTOM,connecticut,DatabaseConnections,ALARM if value is between 0 and 32766 <BR>Cycle time is 5 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_CUSTOM,connecticut,DBAvailable,ALARM if value is equal to 0 after 2 cycles <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_CUSTOM,connecticut,DBRecoveryModel,ALARM if value is between 1 and 100 <BR>Cycle time is 5 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_CUSTOM,connecticut,DBReplication,ALARM if value is equal to 0 <BR>Cycle time is 2 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_CUSTOM,connecticut,MSSQL_Lsnr_1433,ALARM if value is equal to 0 after 2 cycles <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_CUSTOM,connecticut,ReplicationLatency,ALARM if value is between 300 and 100000 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_CUSTOM,connecticut,UsersConnected,WARNING if value is between 400 and 500 <BR>ALARM if value is between 500 and 1000 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_DB,connecticut.Captures,LogSpaceUsedPct,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 80 and 85 <BR>ALARM if value is between 85 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_DB,connecticut.Captures,LongRunningTrans,ALARM if value is equal to 1 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_DB,connecticut.CorpDir,LogSpaceUsedPct,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 80 and 85 <BR>ALARM if value is between 85 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_DB,connecticut.CorpDir,LongRunningTrans,ALARM if value is equal to 1 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_DB,connecticut.Maint,LogSpaceUsedPct,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 80 and 85 <BR>ALARM if value is between 85 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_DB,connecticut.Maint,LongRunningTrans,ALARM if value is equal to 1 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_DB,connecticut.master,LogSpaceUsedPct,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 80 and 85 <BR>ALARM if value is between 85 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_DB,connecticut.master,LongRunningTrans,ALARM if value is equal to 1 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_DB,connecticut.model,LogSpaceUsedPct,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 80 and 85 <BR>ALARM if value is between 85 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_DB,connecticut.model,LongRunningTrans,ALARM if value is equal to 1 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_DB,connecticut.msdb,LogSpaceUsedPct,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 80 and 85 <BR>ALARM if value is between 85 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_DB,connecticut.msdb,LongRunningTrans,ALARM if value is equal to 1 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_DB,connecticut.ProdData,LogSpaceUsedPct,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 80 and 85 <BR>ALARM if value is between 85 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_DB,connecticut.ProdData,LongRunningTrans,ALARM if value is equal to 1 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_DB,connecticut.tempdb,LogSpaceUsedPct,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 80 and 85 <BR>ALARM if value is between 85 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_DB,connecticut.tempdb,LongRunningTrans,ALARM if value is equal to 1 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_DISK,connecticut,DiskIoErrors,ALARM if value is not equal to 0 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_NETWORK,connecticut,PacketErrors,ALARM if value is above 99 or below 0 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_PERFORMANCE,connecticut,CacheHitRatio,ALARM if value is above 100 or below 0 <BR>ALARM if value is between 0 and 50 after 2 cycles <BR>WARNING if value is between 50 and 70 after 2 cycles <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
CONNECTICUT,MSSQL_SERVER_PERFORMANCE,connecticut,CpuBusy,ALARM if value is above 100 or below 0 <BR>WARNING if value is between 90 and 95 <BR>ALARM if value is between 95 and 100 <BR>Cycle time is 1 minutes,,, 00:00--00:00<br>
